Geracao,ID_particula,Dimensao 1,Dimensao 2,Fitness
45,78,0.000506336,-0.00680456,0.0205387
45,79,0.0169174,-0.56565,3.21663
45,80,2.18579e-05,-3.1645e-05,0.000108821
45,81,2.12956e-05,1.27069e-05,7.01573e-05
45,82,2.35873e-05,-2.54476e-05,9.81723e-05
45,83,0.000950456,-0.000104463,0.00272883
45,84,-0.00034422,-0.00264139,0.00772307
45,85,0.0424905,-0.000275674,0.167551
45,86,2.20353e-05,-2.20627e-05,8.82219e-05
45,87,0.542972,-0.00786752,3.17905
45,88,1.96303e-05,-0.0014644,0.00419943
45,89,0.390942,-0.447667,3.90761
45,90,0.168382,0.0192823,1.09255
45,91,0.3794,-0.031437,2.63108
45,92,0.00721512,0.00266752,0.0233325
45,93,0.000130374,-0.00139934,0.00402767
45,94,7.17343e-05,-3.44231e-05,0.000225216
45,95,-0.473552,-0.00402605,3.00712
45,96,2.08202e-05,-2.05576e-05,8.27802e-05
45,97,-0.000423062,-0.0217401,0.0740431
45,98,0.341232,-0.00607978,2.40399
45,99,1.94196e-05,-1.18122e-05,6.43037e-05
46,0,0.00388081,0.000640689,0.0115371
46,1,-0.0102355,0.000188933,0.0317437
46,2,0.474433,0.601741,4.36366
46,3,1.22108e-05,-1.39951e-05,5.25422e-05
46,4,0.497655,-0.530439,4.30198
46,5,0.00649407,-0.00015531,0.0194965
46,6,2.71586e-05,6.35781e-05,0.000195673
46,7,2.13342e-05,-2.47085e-05,9.23606e-05
46,8,8.07913e-05,-1.46988e-05,0.000232443
46,9,2.30121e-05,1.17371e-05,7.30832e-05
46,10,-0.000269889,3.11663e-06,0.000765353
46,11,2.19137e-05,-2.71777e-05,9.87781e-05
46,12,0.00789346,0.0269919,0.100472
46,13,-0.00522386,1.36846e-05,0.0155019
46,14,-0.474873,-0.0241791,3.01848
46,15,0.00430491,2.17951e-05,0.0126697
46,16,0.00194485,-0.0445998,0.178472
46,17,0.000267125,-0.00843393,0.0257616
46,18,-0.0168959,-1.05451e-05,0.0553727
46,19,-0.608433,-0.0158081,3.25242
46,20,0.00416551,0.128798,0.751848
46,21,0.000153151,0.00353726,0.010348
46,22,0.0160924,-0.590254,3.24191
46,23,6.17276e-05,-0.00024006,0.000702715
46,24,1.83128e-05,0.000115468,0.00033104
46,25,4.02536e-06,-2.32676e-05,6.68031e-05
46,26,0.0169406,0.0135449,0.073836
46,27,-0.513536,-0.0031059,3.1176
46,28,-0.00020669,0.00874124,0.0267654
46,29,-7.73422e-06,-1.11454e-05,3.83756e-05
46,30,2.87002e-05,4.06963e-05,0.000140917
46,31,-3.72562e-06,0.00443501,0.0130678
46,32,-0.00100069,0.00752295,0.0229985
46,33,1.51781e-05,-2.44245e-05,8.13575e-05
46,34,0.000115819,-2.54858e-05,0.000335798
46,35,0.00293703,0.000125601,0.00854486
46,36,-0.0024558,0.00302945,0.0114353
46,37,1.46385e-05,-5.77981e-05,0.000168734
46,38,-5.27667e-05,-0.00312308,0.00909444
46,39,-0.00019496,-0.00571639,0.0170487
46,40,1.96655e-05,-1.74392e-05,7.43612e-05
46,41,8.70843e-05,9.763e-06,0.000248059
46,42,-1.22268e-05,-1.23643e-05,4.9191e-05
46,43,4.82101e-05,0.000253751,0.000732333
46,44,4.20152e-06,-1.34444e-05,3.98453e-05
46,45,0.000722919,-7.25419e-05,0.00206905
46,46,-0.00537417,-0.00028107,0.0159922
46,47,3.98814e-05,-1.38116e-05,0.000119422
46,48,0.00361498,-0.000753612,0.0108076
46,49,9.289e-06,-2.05371e-05,6.37668e-05
46,50,1.51519e-05,-2.19319e-05,7.54159e-05
46,51,3.82729e-05,-0.00130708,0.00374409
46,52,-0.00529076,-8.67449e-05,0.015712
46,53,-0.00136916,0.0689836,0.317074
46,54,0.446647,-0.0106371,2.91578
46,55,-0.458899,-0.457591,4.08909
46,56,0.015955,-0.509441,3.1108
46,57,-0.444397,-0.515316,4.17319
46,58,-0.0228177,-0.466663,2.99125
46,59,8.60809e-06,-7.12801e-06,3.16144e-05
46,60,0.00719221,0.000345077,0.0217461
46,61,-0.325475,-0.00092487,2.30585
46,62,-0.000223887,-8.26611e-06,0.000635016
46,63,-0.00586511,0.00790559,0.0304207
46,64,0.585193,-0.00878626,3.23537
46,65,5.74459e-05,0.000344802,0.000991943
46,66,0.0120834,-0.00652555,0.0438576
46,67,1.90191e-05,0.00010136,0.000291975
46,68,2.98741e-05,-5.38917e-06,8.58852e-05
46,69,-6.97457e-06,0.000310611,0.000881333
46,70,3.05678e-05,1.41268e-05,9.52753e-05
46,71,1.81076e-05,-8.70437e-05,0.000251678
46,72,1.48275e-05,-1.57714e-05,6.12392e-05
46,73,0.470472,-0.00282854,2.99716
46,74,8.25008e-05,-9.62652e-06,0.000235114
46,75,5.65992e-05,-0.000604488,0.00172704
46,76,-0.493091,-0.00203328,3.06502
46,77,-0.0240923,-0.0168195,0.105961
46,78,0.000268435,-0.00434655,0.0128222
46,79,0.0122685,-0.61565,3.25333
46,80,2.02163e-05,-2.4384e-05,8.96159e-05
46,81,1.55195e-05,5.95821e-06,4.70268e-05
46,82,2.23931e-05,-1.94527e-05,8.39214e-05
46,83,0.000591099,-9.35124e-05,0.00170221
46,84,-0.000221428,-0.00210429,0.0061039
46,85,0.0304382,-0.00018325,0.110578
46,86,1.60429e-05,-1.9459e-05,7.13486e-05
46,87,0.551617,-0.0100437,3.19404
46,88,1.68398e-05,-0.00137535,0.00394076
46,89,0.4212,-0.423919,3.92591
46,90,0.160257,0.0149294,1.01931
46,91,0.3294,-0.028677,2.34449
46,92,0.00548985,0.00148019,0.0169428
46,93,0.000127571,-0.000920492,0.00265142
46,94,5.6317e-05,-3.07285e-05,0.000181567
46,95,-0.523552,-0.00351133,3.14029
46,96,1.88595e-05,-1.96194e-05,7.69924e-05
46,97,-0.000277542,-0.0189127,0.0629977
46,98,0.291232,-0.00523183,2.07529
46,99,1.81637e-05,-1.03527e-05,5.91452e-05
47,0,0.00205432,0.000461036,0.00607305
47,1,-0.00602371,9.48492e-05,0.0180059
47,2,0.434937,0.551741,4.21636
47,3,1.08427e-05,-1.27316e-05,4.7307e-05
47,4,0.547655,-0.480439,4.29869
47,5,0.0049761,-0.000132378,0.0147392
47,6,2.00372e-05,3.21947e-05,0.000107294
47,7,1.51929e-05,-2.06489e-05,7.25268e-05
47,8,6.68296e-05,-1.3203e-05,0.0001928
47,9,1.72112e-05,5.81012e-06,5.13883e-05
47,10,-0.000144982,1.08825e-06,0.000410642
47,11,1.66482e-05,-1.89016e-05,7.12591e-05
47,12,0.00543411,0.016347,0.0566082
47,13,-0.00379778,5.22588e-06,0.0111258
47,14,-0.424873,-0.0181223,2.83285
47,15,0.00428284,1.17093e-05,0.0126021
47,16,0.00135426,-0.0345787,0.129453
47,17,0.000218062,-0.00543894,0.0161848
47,18,-0.0119318,-9.26164e-06,0.0375348
47,19,-0.558433,-0.0189692,3.20763
47,20,0.00328637,0.111142,0.612531
47,21,0.000151601,0.00327056,0.0095459
47,22,0.0173201,-0.540254,3.17713
47,23,4.87852e-05,-0.000144799,0.000432795
47,24,1.6479e-05,9.35498e-05,0.000268913
47,25,5.38635e-06,-1.6606e-05,4.93859e-05
47,26,0.00952308,0.00885851,0.0412867
47,27,-0.529225,-0.0026955,3.15216
47,28,-0.000149775,0.00811156,0.0246986
47,29,-1.3684e-06,-1.03314e-05,2.94797e-05
47,30,1.75455e-05,3.85484e-05,0.000119842
47,31,-3.2091e-06,0.00238653,0.00690178
47,32,-0.00050981,0.00742312,0.0225188
47,33,1.04207e-05,-2.33635e-05,7.23746e-05
47,34,6.53449e-05,-1.87024e-05,0.000192367
47,35,0.00147313,0.000115799,0.00423763
47,36,-0.0020362,0.00276111,0.0100169
47,37,8.52033e-06,-3.42679e-05,9.99086e-05
47,38,-2.80403e-05,-0.00203307,0.00586101
47,39,-0.000148712,-0.0031679,0.00923784
47,40,1.51468e-05,-1.6778e-05,6.39465e-05
47,41,6.39984e-05,3.23929e-08,0.000181124
47,42,-9.7321e-06,-1.1976e-05,4.3654e-05
47,43,4.45549e-05,0.000145706,0.000431574
47,44,4.11121e-06,-1.20084e-05,3.59045e-05
47,45,0.000494163,-6.75085e-05,0.00141731
47,46,-0.00401036,-0.000149978,0.0117797
47,47,3.26912e-05,-1.29046e-05,9.9441e-05
47,48,0.00357862,-0.000690712,0.0106624
47,49,4.84449e-06,-1.61229e-05,4.7624e-05
47,50,1.13005e-05,-2.026e-05,6.56294e-05
47,51,3.73435e-05,-0.000715072,0.00203894
47,52,-0.00358761,-6.68996e-05,0.0104919
47,53,-0.000952326,0.037779,0.144473
47,54,0.396647,-0.0143831,2.70511
47,55,-0.508899,-0.497104,4.26432
47,56,0.02363,-0.510905,3.11812
47,57,-0.467097,-0.565316,4.30092
47,58,-0.0230539,-0.447943,2.92603
47,59,5.47852e-06,-8.27264e-06,2.80669e-05
47,60,0.00379143,0.00017465,0.0111187
47,61,-0.275475,-0.000793204,1.96004
47,62,-0.000157132,-8.26913e-06,0.000445711
47,63,-0.00467848,0.00570082,0.0223068
47,64,0.535193,-0.0083914,3.1648
47,65,3.44253e-05,0.000194258,0.000559041
47,66,0.00693755,-0.00352804,0.0236263
47,67,1.26598e-05,5.19275e-05,0.000151251
47,68,1.95122e-05,-5.57611e-06,5.74092e-05
47,69,-2.22906e-06,0.000247821,0.000702609
47,70,2.78036e-05,3.23598e-06,7.91922e-05
47,71,1.70462e-05,-5.78922e-05,0.000170792
47,72,1.11826e-05,-1.56235e-05,5.43527e-05
47,73,0.491376,-0.00388129,3.06037
47,74,6.45528e-05,-9.32604e-06,0.000184592
47,75,3.75415e-05,-0.000488593,0.00139242
47,76,-0.471768,-0.0028169,3.00133
47,77,-0.0192662,-0.00919009,0.072468
47,78,0.000141902,-0.00394157,0.0115698
47,79,0.0163592,-0.56565,3.2164
47,80,1.48886e-05,-1.65336e-05,6.29436e-05
47,81,1.08352e-05,2.96933e-06,3.178e-05
47,82,1.69771e-05,-1.39166e-05,6.21027e-05
47,83,0.000414807,-8.08848e-05,0.0012001
47,84,-0.000112644,-0.00188191,0.00542701
47,85,0.0229854,-0.000113376,0.0790209
47,86,1.39953e-05,-1.58438e-05,5.98044e-05
47,87,0.601617,-0.00775623,3.24681
47,88,1.50075e-05,-0.00103259,0.00294931
47,89,0.382503,-0.422551,3.82305
47,90,0.110257,0.0137961,0.612298
47,91,0.288388,-0.0242996,2.0657
47,92,0.00435855,0.000871185,0.0130977
47,93,0.000123415,-0.000886337,0.00255245
47,94,3.93883e-05,-2.5025e-05,0.000132049
47,95,-0.56177,-0.00445844,3.20809
47,96,1.28241e-05,-1.95467e-05,6.61376e-05
47,97,-0.000188352,-0.0170533,0.0559631
47,98,0.241232,-0.00283527,1.69452
47,99,1.2412e-05,-9.8975e-06,4.49083e-05
48,0,0.00153789,0.000383744,0.00455008
48,1,-0.00527506,4.75006e-05,0.0156616
48,2,0.384937,0.501741,4.0124
48,3,1.05287e-05,-1.11758e-05,4.34347e-05
48,4,0.497655,-0.492906,4.23638
48,5,0.00413197,-9.69414e-05,0.012145
48,6,1.91729e-05,1.62546e-05,7.11118e-05
48,7,1.14234e-05,-1.66788e-05,5.71897e-05
48,8,3.8676e-05,-1.18702e-05,0.000114472
48,9,1.70495e-05,3.97876e-06,4.9527e-05
48,10,-7.17265e-05,-1.29711e-06,0.000203043
48,11,1.40977e-05,-1.38702e-05,5.5948e-05
48,12,0.00531778,0.00819492,0.0301708
48,13,-0.00362634,3.71785e-06,0.010607
48,14,-0.474873,-0.0203204,3.01631
48,15,0.00263614,7.16283e-06,0.0076412
48,16,0.00128585,-0.029694,0.107418
48,17,0.000112266,-0.00528764,0.0157037
48,18,-0.00611907,-9.04185e-06,0.0183041
48,19,-0.608433,-0.0271993,3.25883
48,20,0.00201047,0.0912896,0.465752
48,21,8.25753e-05,0.00211848,0.00611619
48,22,0.0132942,-0.556502,3.2025
48,23,4.55668e-05,-0.000114684,0.000349448
48,24,1.35117e-05,6.4952e-05,0.000187762
48,25,5.42481e-06,-1.50141e-05,4.516e-05
48,26,0.0068646,0.00691578,0.0300878
48,27,-0.485369,-0.00226621,3.04301
48,28,-0.000114716,0.00754732,0.022866
48,29,6.52459e-07,-9.40042e-06,2.66547e-05
48,30,1.22444e-05,1.99201e-05,6.615e-05
48,31,-1.57057e-06,0.0023727,0.00686092
48,32,-0.0004951,0.00467654,0.01389
48,33,6.86619e-06,-1.98898e-05,5.95263e-05
48,34,6.14932e-05,-1.50611e-05,0.000179176
48,35,0.00120068,8.77283e-05,0.00344368
48,36,-0.0013912,0.00179378,0.00655785
48,37,8.07645e-06,-3.15293e-05,9.20858e-05
48,38,-2.10068e-05,-0.00155638,0.00446704
48,39,-0.00013299,-0.00200299,0.00578508
48,40,1.37131e-05,-1.46561e-05,5.67805e-05
48,41,5.77073e-05,-1.00469e-07,0.00016331
48,42,-7.98649e-06,-1.14114e-05,3.9401e-05
48,43,3.88478e-05,9.68955e-05,0.000295558
48,44,2.58156e-06,-1.11587e-05,3.23987e-05
48,45,0.000275961,-5.8994e-05,0.000800293
48,46,-0.00214463,-9.98045e-05,0.00619522
48,47,1.7402e-05,-1.21659e-05,6.00679e-05
48,48,0.00236213,-0.000546321,0.00701399
48,49,4.65636e-06,-1.30201e-05,3.91156e-05
48,50,9.26222e-06,-1.63238e-05,5.30946e-05
48,51,2.20674e-05,-0.000386989,0.00110035
48,52,-0.00242007,-6.63412e-05,0.00700364
48,53,-0.000740021,0.0352795,0.132626
48,54,0.346647,-0.0160459,2.43977
48,55,-0.458899,-0.547104,4.25712
48,56,0.0242647,-0.560905,3.21401
48,57,-0.517097,-0.551435,4.36751
48,58,-0.0156051,-0.397943,2.71179
48,59,4.63635e-06,-8.57323e-06,2.757e-05
48,60,0.00197943,0.000163412,0.00572276
48,61,-0.225475,-0.000722802,1.56574
48,62,-0.000149544,-8.71511e-06,0.00042429
48,63,-0.00324928,0.0037478,0.0146847
48,64,0.485193,-0.0082966,3.0433
48,65,2.6433e-05,0.000177778,0.000509219
48,66,0.00394971,-0.00313048,0.0149311
48,67,9.81437e-06,3.2668e-05,9.65099e-05
48,68,1.26929e-05,-6.04456e-06,3.97692e-05
48,69,-9.59979e-07,0.000211582,0.000599642
48,70,2.5837e-05,1.87296e-06,7.32878e-05
48,71,9.85588e-06,-4.72092e-05,0.000136469
48,72,7.72314e-06,-1.38778e-05,4.49279e-05
48,73,0.441376,-0.00280294,2.89451
48,74,6.0361e-05,-9.349e-06,0.000172862
48,75,2.29634e-05,-0.000263302,0.000749418
48,76,-0.471179,-0.00177373,2.99938
48,77,-0.0168185,-0.00677564,0.0600183
48,78,7.45877e-05,-0.0037958,0.011122
48,79,0.0159774,-0.579528,3.23227
48,80,1.47325e-05,-1.38842e-05,5.72695e-05
48,81,6.7007e-06,1.09407e-06,1.92046e-05
48,82,1.29036e-05,-7.82554e-06,4.26902e-05
48,83,0.000341852,-5.31637e-05,0.000981714
48,84,-5.95802e-05,-0.00128114,0.00367133
48,85,0.0167886,-7.53511e-05,0.0549738
48,86,1.37772e-05,-1.49705e-05,5.75559e-05
48,87,0.589433,-0.00780586,3.23872
48,88,1.38826e-05,-0.00089972,0.00256666
48,89,0.424902,-0.472551,4.04588
48,90,0.0864612,0.0133531,0.439164
48,91,0.249691,-0.0168044,1.768
48,92,0.00297984,0.000532079,0.00880554
48,93,6.59757e-05,-0.000563816,0.00161418
48,94,2.86347e-05,-1.97583e-05,9.8433e-05
48,95,-0.61177,-0.00620791,3.2508
48,96,1.09131e-05,-1.09546e-05,4.37418e-05
48,97,-0.000151021,-0.0123621,0.0390328
48,98,0.224658,-0.00244176,1.55912
48,99,9.64295e-06,-4.63105e-06,3.02597e-05
49,0,0.00147241,0.000355056,0.00434507
49,1,-0.00390059,4.07504e-05,0.0114383
49,2,0.434937,0.48774,4.09989
49,3,1.03917e-05,-6.2197e-06,3.42586e-05
49,4,0.447655,-0.511744,4.17341
49,5,0.00223691,-6.60046e-05,0.00646305
49,6,1.50102e-05,1.33737e-05,5.68727e-05
49,7,1.10684e-05,-1.2932e-05,4.81529e-05
49,8,3.51603e-05,-5.99966e-06,0.00010092
49,9,1.34498e-05,3.51879e-06,3.93273e-05
49,10,-3.70812e-05,-6.55647e-07,0.000104935
49,11,1.08279e-05,-1.1904e-05,4.55216e-05
49,12,0.0051356,0.00607919,0.0241945
49,13,-0.00236494,3.46188e-06,0.00683799
49,14,-0.524873,-0.0289804,3.15336
49,15,0.00233415,5.13028e-06,0.00674708
49,16,0.000976709,-0.0227579,0.0781862
49,17,6.08122e-05,-0.0041318,0.0121424
49,18,-0.00470751,-5.62856e-06,0.0139049
49,19,-0.558433,-0.0361872,3.21941
49,20,0.00156203,0.0852765,0.423806
49,21,5.74174e-05,0.00152668,0.0043833
49,22,0.00861853,-0.506502,3.10129
49,23,3.87908e-05,-8.81976e-05,0.00027277
49,24,1.0253e-05,4.64991e-05,0.000134739
49,25,5.61252e-06,-9.9024e-06,3.21976e-05
49,26,0.00583415,0.00354481,0.0205492
49,27,-0.535369,-0.00415244,3.16447
49,28,-6.54395e-05,0.0050533,0.014974
49,29,2.98963e-06,-7.04264e-06,2.16417e-05
49,30,1.0706e-05,1.82061e-05,5.975e-05
49,31,-1.06338e-06,0.00228421,0.00659964
49,32,-0.000275187,0.00335825,0.00983271
49,33,6.80169e-06,-1.29868e-05,4.1471e-05
49,34,4.97145e-05,-7.79743e-06,0.0001424
49,35,0.00116558,6.02357e-05,0.00333744
49,36,-0.00104725,0.00165525,0.00564226
49,37,7.80292e-06,-2.7066e-05,7.96931e-05
49,38,-1.8237e-05,-0.00111798,0.00319582
49,39,-0.000106787,-0.00156339,0.00449764
49,40,1.1716e-05,-1.42742e-05,5.22407e-05
49,41,4.64613e-05,-8.73715e-08,0.00013147
49,42,-7.38254e-06,-9.53537e-06,3.41125e-05
49,43,3.34617e-05,8.23973e-05,0.00025175
49,44,3.77765e-06,-8.85088e-06,2.72214e-05
49,45,0.000193726,-5.0587e-05,0.000567381
49,46,-0.00133173,-6.01741e-05,0.00381787
49,47,1.46519e-05,-8.21866e-06,4.75237e-05
49,48,0.00129306,-0.000360039,0.00384444
49,49,4.93005e-06,-1.29433e-05,3.91801e-05
49,50,8.78591e-06,-1.4419e-05,4.77653e-05
49,51,1.66939e-05,-0.000211399,0.000600984
49,52,-0.00144262,-3.34053e-05,0.00413688
49,53,-0.000604199,0.0242565,0.0842301
49,54,0.316097,-0.0149891,2.24907
49,55,-0.508899,-0.597104,4.41571
49,56,0.0203203,-0.510905,3.11632
49,57,-0.490944,-0.601435,4.39178
49,58,-0.0221183,-0.38191,2.63657
49,59,5.21324e-06,-7.37041e-06,2.55366e-05
49,60,0.00128611,0.000102024,0.00369342
49,61,-0.175475,-0.000565191,1.1424
49,62,-8.1032e-05,-6.14339e-06,0.000230027
49,63,-0.00197215,0.00294721,0.010365
49,64,0.489189,-0.0096908,3.05517
49,65,2.40483e-05,0.0001453,0.000417138
49,66,0.0023028,-0.00211191,0.00909764
49,67,8.56902e-06,2.43947e-05,7.31495e-05
49,68,1.12443e-05,-3.60611e-06,3.34028e-05
49,69,-4.36581e-07,0.00018165,0.000514663
49,70,2.07706e-05,1.56052e-06,5.89253e-05
49,71,8.94517e-06,-2.37418e-05,7.17772e-05
49,72,7.451e-06,-7.1391e-06,2.91897e-05
49,73,0.391376,-0.00307675,2.6768
49,74,3.45262e-05,-8.91761e-06,0.000100894
49,75,2.16517e-05,-0.000165711,0.00047343
49,76,-0.515013,-0.00164602,3.12098
49,77,-0.0140559,-0.00396066,0.0469735
49,78,5.91423e-05,-0.0029824,0.00867409
49,79,0.0209133,-0.529528,3.15811
49,80,1.22595e-05,-7.66567e-06,4.09013e-05
49,81,6.7007e-06,1.09407e-06,1.92046e-05
49,82,1.06742e-05,-6.44259e-06,3.52684e-05
49,83,0.000206118,-2.64915e-05,0.000588934
49,84,-2.83736e-05,-0.000858844,0.00245016
49,85,0.0135664,-6.13695e-05,0.0432657
49,86,1.09736e-05,-1.34689e-05,4.9147e-05
49,87,0.539433,-0.00862508,3.17282
49,88,1.3259e-05,-0.000628296,0.001788
49,89,0.415326,-0.522551,4.1237
49,90,0.0457047,0.0112559,0.191112
49,91,0.214503,-0.0117901,1.47776
49,92,0.00248475,0.000346901,0.00726369
49,93,5.87537e-05,-0.000396713,0.0011386
49,94,2.31818e-05,-1.52489e-05,7.85022e-05
49,95,-0.56177,-0.0066449,3.2084
49,96,1.05352e-05,-1.01561e-05,4.13953e-05
49,97,-0.000119092,-0.00797762,0.0242608
49,98,0.21998,-0.00176081,1.5202
49,99,8.83581e-06,-2.42984e-06,2.59214e-05
50,0,0.0010935,0.000353607,0.00328573
50,1,-0.00335018,2.38239e-05,0.00977485
50,2,0.484937,0.43774,4.10036
50,3,8.94329e-06,-6.03553e-06,3.052e-05
50,4,0.41446,-0.555109,4.17815
50,5,0.00112778,-5.51454e-05,0.0032276
50,6,1.3467e-05,8.99706e-06,4.58159e-05
50,7,1.03795e-05,-1.06387e-05,4.20454e-05
50,8,3.03397e-05,-5.66752e-06,8.73235e-05
50,9,1.15362e-05,2.64588e-06,3.34801e-05
50,10,-1.91453e-05,-2.13646e-07,5.41642e-05
50,11,9.0789e-06,-6.16823e-06,3.10481e-05
50,12,0.00485103,0.00524962,0.021577
50,13,-0.00139339,2.35525e-06,0.0039928
50,14,-0.574873,-0.0235536,3.23112
50,15,0.00187313,4.54481e-06,0.00539145
50,16,0.0008471,-0.0157606,0.0512618
50,17,4.79037e-05,-0.00333397,0.00972689
50,18,-0.00429487,-3.18994e-06,0.0126388
50,19,-0.603032,-0.0270085,3.25624
50,20,0.000845695,0.0651101,0.293222
50,21,3.98706e-05,0.000979408,0.00279806
50,22,0.0102426,-0.493906,3.06853
50,23,2.81956e-05,-4.62305e-05,0.000153238
50,24,8.87426e-06,3.48197e-05,0.000101668
50,25,6.1125e-06,-7.01037e-06,2.63094e-05
50,26,0.00555059,0.00308084,0.0190285
50,27,-0.485369,-0.00309373,3.04306
50,28,-6.00725e-05,0.00436999,0.0128699
50,29,3.31041e-06,-4.36937e-06,1.55057e-05
50,30,9.58244e-06,1.05287e-05,4.02722e-05
50,31,7.68714e-07,0.00156768,0.00449951
50,32,-0.000275156,0.00334852,0.00980352
50,33,5.50822e-06,-1.00511e-05,3.24214e-05
50,34,4.69565e-05,-7.09691e-06,0.000134381
50,35,0.000631887,3.08085e-05,0.00180003
50,36,-0.000766591,0.00152037,0.00489316
50,37,7.11943e-06,-2.27216e-05,6.73624e-05
50,38,-8.88756e-06,-0.000645067,0.00183578
50,39,-7.81309e-05,-0.00112552,0.00322502
50,40,1.03623e-05,-1.3651e-05,4.84827e-05
50,41,4.35871e-05,-4.72447e-07,0.000123341
50,42,-2.59686e-06,-9.16277e-06,2.69394e-05
50,43,2.89637e-05,5.1668e-05,0.000167628
50,44,3.70151e-06,-7.5271e-06,2.37267e-05
50,45,0.000125645,-4.74717e-05,0.000380377
50,46,-0.000803871,-4.69845e-05,0.00229484
50,47,9.41879e-06,-6.58521e-06,3.25093e-05
50,48,0.00123018,-0.00024878,0.00359186
50,49,4.27413e-06,-1.2283e-05,3.67893e-05
50,50,6.39402e-06,-1.21758e-05,3.89033e-05
50,51,1.12683e-05,-0.000141237,0.000401282
50,52,-0.00142851,-3.18571e-05,0.00409581
50,53,-0.000597553,0.0126314,0.0400195
50,54,0.266097,-0.00758864,1.89056
50,55,-0.493879,-0.547104,4.3219
50,56,0.0166967,-0.48976,3.05911
50,57,-0.440944,-0.551435,4.22825
50,58,-0.0169693,-0.43191,2.8611
50,59,4.58204e-06,-6.83871e-06,2.32849e-05
50,60,0.00118882,7.09517e-05,0.00340625
50,61,-0.125475,-0.000322961,0.724555
50,62,-7.71694e-05,-5.55095e-06,0.000218991
50,63,-0.00178062,0.00184663,0.00743093
50,64,0.468222,-0.00698999,2.99036
50,65,2.24712e-05,0.000144568,0.000414381
50,66,0.00126975,-0.00128854,0.00520385
50,67,7.40307e-06,2.01474e-05,6.07228e-05
50,68,8.23136e-06,-3.77229e-06,2.56124e-05
50,69,4.32132e-07,0.000173939,0.00049278
50,70,1.71626e-05,-1.04232e-06,4.86404e-05
50,71,8.06419e-06,-1.68784e-05,5.29176e-05
50,72,6.81055e-06,-6.02171e-06,2.57152e-05
50,73,0.367667,-0.00379415,2.55469
50,74,2.05e-05,-6.87932e-06,6.11728e-05
50,75,2.03303e-05,-0.00014946,0.000427236
50,76,-0.565013,-0.00174661,3.21224
50,77,-0.0129165,-0.00232216,0.0416989
50,78,3.94682e-05,-0.00194908,0.00561516
50,79,0.0168524,-0.579528,3.23263
50,80,9.69116e-06,-6.35857e-06,3.27877e-05
50,81,6.58402e-06,-5.20386e-07,1.86817e-05
50,82,7.09029e-06,-6.08829e-06,2.64356e-05
50,83,0.000198034,-2.22069e-05,0.000564694
50,84,-1.76487e-05,-0.000494189,0.00140518
50,85,0.00742507,-3.59005e-05,0.022469
50,86,8.24626e-06,-9.84608e-06,3.63303e-05
50,87,0.589433,-0.00759779,3.23868
50,88,1.24421e-05,-0.000611431,0.0017397
50,89,0.365326,-0.517404,3.99513
50,90,0.0416454,0.0108258,0.170297
50,91,0.208499,-0.0101412,1.42641
50,92,0.00245853,0.000207827,0.00714067
50,93,5.71491e-05,-0.00039186,0.00112425
50,94,1.74947e-05,-1.03407e-05,5.74909e-05
50,95,-0.51177,-0.00533196,3.11363
50,96,8.80802e-06,-8.73714e-06,3.50947e-05
50,97,-7.66359e-05,-0.0040159,0.0117903
50,98,0.18538,-0.000939005,1.22715
50,99,7.94338e-06,-3.09683e-06,2.41163e-05
51,0,0.000940737,0.00021938,0.00275705
51,1,-0.00237942,1.66457e-05,0.00688095
51,2,0.442883,0.48774,4.11717
51,3,6.43055e-06,-5.81661e-06,2.45271e-05
51,4,0.46446,-0.505109,4.19535
51,5,0.00081486,-4.16985e-05,0.00232551
51,6,1.11411e-05,5.96209e-06,3.57446e-05
51,7,9.46292e-06,-9.71305e-06,3.83601e-05
51,8,2.29683e-05,-5.2715e-06,6.66681e-05
51,9,7.97933e-06,1.85829e-07,2.25768e-05
51,10,-1.68495e-05,-1.74608e-06,4.79204e-05
51,11,7.44614e-06,-5.93285e-06,2.6931e-05
51,12,0.0024896,0.00498253,0.01658
51,13,-0.00132742,1.10779e-06,0.00380144
51,14,-0.624873,-0.02874,3.26354
51,15,0.00171534,2.75403e-06,0.00493006
51,16,0.000771624,-0.0128574,0.0408434
51,17,3.52555e-05,-0.00251936,0.00729555
51,18,-0.00372967,-3.43703e-06,0.0109195
51,19,-0.589873,-0.0315692,3.25103
51,20,0.000689765,0.0511466,0.212865
51,21,2.47297e-05,0.000765525,0.00218198
51,22,0.0149457,-0.543906,3.1827
51,23,2.81291e-05,-4.55117e-05,0.000151405
51,24,6.9439e-06,2.63962e-05,7.72197e-05
51,25,5.90932e-06,-6.23241e-06,2.4294e-05
51,26,0.00521483,0.0024266,0.0171492
51,27,-0.535369,-0.00327186,3.16439
51,28,-4.81963e-05,0.00377755,0.0110654
51,29,3.31041e-06,-4.36937e-06,1.55057e-05
51,30,7.08849e-06,8.40397e-06,3.10996e-05
51,31,9.76747e-07,0.00153176,0.00439495
51,32,-0.000198276,0.00302221,0.00881073
51,33,5.07957e-06,-9.06159e-06,2.93851e-05
51,34,3.82085e-05,-6.50067e-06,0.000109663
51,35,0.000540647,1.99178e-05,0.00153801
51,36,-0.000415718,0.00118816,0.00360258
51,37,6.69454e-06,-2.21218e-05,6.53865e-05
51,38,-8.11264e-06,-0.000478573,0.0013599
51,39,-7.38906e-05,-0.000935179,0.00267676
